customer_id,name,email,phone,gender,city,state,country,registration_date,customer_segment,tenure_days
C0477,Raunak Chana,siyakumar@example.com,9390892613,Male,Dwarka,Delhi,India,2021-05-01,Regular,975
C0478,Parinaaz Batta,anay41@example.com,9152017774,Female,Saket,Delhi,India,2022-12-22,New,375
C0479,Shalv Bains,ugaba@example.net,2304501896,Male,Nizamabad,Telangana,India,2021-10-17,New,806
C0480,Yakshit Datta,nakulsolanki@example.com,910326642147,Female,Agra,Uttar Pradesh,India,2022-01-04,Regular,727
C0481,Sara Swaminathan,piya92@example.com,1583776749,Female,Ahmedabad,Gujarat,India,2022-04-26,Regular,615
C0482,Divij Shukla,xtak@example.net,916610857327,Female,Rohini,Delhi,India,2021-11-17,Regular,775
C0483,Riaan Kaur,zbaral@example.com,2243864908,Male,Chennai,Tamil Nadu,India,2021-09-25,Regular,828
C0484,Azad Kunda,kumeraarna@example.com,917945491801,Female,Kanpur,Uttar Pradesh,India,2021-07-20,New,895
C0485,Jayesh Srivastava,vihaanbajaj@example.org,4597794523,Female,Indore,Madhya Pradesh,India,2022-05-27,Regular,584
C0486,Dhanush Shenoy,pari16@example.net,910610277697,Female,Varanasi,Uttar Pradesh,India,2022-10-20,Regular,438
C0487,Miraya Talwar,prisha64@example.org,912031030372,Female,Madurai,Tamil Nadu,India,2021-06-23,New,922
C0488,Adira Upadhyay,dhruvdora@example.com,917601227770,Female,Tiruchirappalli,Tamil Nadu,India,2022-10-20,Premium,438
C0489,Keya Dara,ritvikmane@example.com,915016679984,Male,Bengaluru,Karnataka,India,2021-01-07,Regular,1089
C0490,Aradhya Iyengar,lkunda@example.net,7308069581,Male,Mysuru,Karnataka,India,2021-01-10,New,1086
C0491,Neelofar Joshi,fbhardwaj@example.net,5760243757,Female,Kolkata,West Bengal,India,2022-09-25,Regular,463
C0492,Dishani Choudhary,lavanya72@example.com,6657293417,Female,Ahmedabad,Gujarat,India,2021-01-07,Regular,1089
C0493,Jayant Chaudhry,mahikakorpal@example.org,7433800545,Female,Mumbai,Maharashtra,India,2022-06-27,Regular,553
C0494,Jayant Thaker,swamychirag@example.com,1931837455,Female,Aurangabad,Maharashtra,India,2022-12-16,Regular,381
C0495,Trisha Vyas,indrajit89@example.net,910771199180,Male,Bengaluru,Karnataka,India,2022-06-21,New,559
C0496,Ivan Rau,virklagan@example.com,914787125521,Male,Ujjain,Madhya Pradesh,India,2021-09-16,Premium,837
C0497,Advika Johal,daszoya@example.com,4821456532,Female,Jaipur,Rajasthan,India,2022-01-18,Premium,713
C0498,Vedika Comar,zainakala@example.com,7850720811,Female,Indore,Madhya Pradesh,India,2022-12-15,New,382
C0499,Saksham Iyer,adirabalasubramanian@example.com,912908466845,Male,Mumbai,Maharashtra,India,2022-02-20,New,680
C0500,Aayush Thaker,eva92@example.net,7389975634,Female,Mumbai,Maharashtra,India,2022-12-21,New,376
C0501,Armaan Luthra,vidur28@example.net,3188485200,Female,Udaipur,Rajasthan,India,2022-08-03,Premium,516
C0502,Nakul Thaman,samaira68@example.org,548510174,Male,Hyderabad,Telangana,India,2021-08-24,New,860
C0503,Amani Gara,zarasharma@example.net,8935449268,Female,Lucknow,Uttar Pradesh,India,2021-03-18,Regular,1019
C0504,Ehsaan Gade,vanyagole@example.com,912661106273,Female,Khammam,Telangana,India,2022-11-05,New,422
C0505,Dhanuk Goyal,jraja@example.net,4976776228,Female,Pune,Maharashtra,India,2022-08-25,New,494
C0506,Aradhya Sawhney,tbhattacharyya@example.net,1377028519,Female,Mangaluru,Karnataka,India,2021-06-16,Regular,929
C0507,Faiyaz Bhasin,kaira40@example.net,911545447022,Female,Nizamabad,Telangana,India,2022-01-29,Regular,702
C0508,Badal Warrior,raunak32@example.net,185106794,Male,Belagavi,Karnataka,India,2021-12-21,New,741
C0509,Shayak Srinivas,ukhanna@example.net,912877725199,Female,New Delhi,Delhi,India,2021-12-15,Regular,747
C0510,Vidur Dada,igara@example.org,7412094818,Female,Kolkata,West Bengal,India,2022-10-12,New,446
C0511,Kartik Ranganathan,maneelakshi@example.org,8018204339,Female,Surat,Gujarat,India,2021-12-31,Regular,731
C0512,Dharmajan Swamy,yakshit90@example.com,915626085641,Female,Jodhpur,Rajasthan,India,2022-11-28,Regular,399
C0513,Divyansh Madan,reyanshbora@example.org,1246209520,Female,Belagavi,Karnataka,India,2021-10-30,Regular,793
C0514,Rohan Hayer,duttahridaan@example.com,4610339937,Male,Mangaluru,Karnataka,India,2021-06-07,New,938
C0515,Farhan Desai,duttanahi@example.net,1706304891,Male,Udaipur,Rajasthan,India,2022-01-05,New,726
C0516,Tarini Mall,romilmander@example.com,1832582386,Male,Varanasi,Uttar Pradesh,India,2022-01-04,Regular,727
C0517,Arnav Acharya,nthakkar@example.com,2007494653,Male,Chennai,Tamil Nadu,India,2021-07-11,Regular,904
C0518,Azad Buch,doctordhruv@example.com,1284639855,Female,Bengaluru,Karnataka,India,2021-04-02,New,1004
C0519,Suhana Sathe,pdeshpande@example.net,5379502097,Male,Ujjain,Madhya Pradesh,India,2021-11-29,Premium,763
C0520,Aayush Samra,zainmall@example.net,7681180715,Male,Varanasi,Uttar Pradesh,India,2022-02-02,Regular,698
C0521,Kismat Gola,xchakrabarti@example.net,911753703045,Male,Ujjain,Madhya Pradesh,India,2021-06-23,Regular,922
C0522,Divij Tandon,zara33@example.com,479303614,Male,Madurai,Tamil Nadu,India,2021-11-05,New,787
C0523,Jayan Majumdar,nirvishankar@example.net,9921921249,Male,Mysuru,Karnataka,India,2022-03-22,New,650
C0524,Elakshi Sethi,kartik08@example.net,8706056641,Female,Ahmedabad,Gujarat,India,2022-01-05,New,726
C0525,Bhamini Golla,waglesaira@example.org,914687506351,Male,Gandhinagar,Gujarat,India,2022-09-24,New,464
C0526,Sara Chowdhury,pbarad@example.org,915411076095,Male,Madurai,Tamil Nadu,India,2021-01-07,Premium,1089
C0527,Nishith Bhagat,vdar@example.org,8319971791,Female,Jabalpur,Madhya Pradesh,India,2021-12-04,Regular,758
C0528,Biju Badal,sdugar@example.org,910704961108,Female,Indore,Madhya Pradesh,India,2021-11-04,New,788
C0529,Ritvik Varghese,giyer@example.net,3990767699,Male,Vadodara,Gujarat,India,2021-07-01,Premium,914
C0530,Shayak Sachdev,karanela@example.com,3110919392,Female,Varanasi,Uttar Pradesh,India,2022-08-13,Regular,506
C0531,Sumer Kade,nseshadri@example.com,913200249685,Female,Udaipur,Rajasthan,India,2022-02-07,New,693
C0532,Keya Wali,hunarkeer@example.com,5450892038,Male,Ujjain,Madhya Pradesh,India,2021-07-04,Regular,911
C0533,Aarna Gera,krishreddy@example.org,915377959959,Male,Surat,Gujarat,India,2022-03-25,Regular,647
C0534,Aaina Gala,ehsaankaran@example.org,3033793375,Male,Kota,Rajasthan,India,2021-05-23,Regular,953
C0535,Lagan Iyengar,aarushgolla@example.org,915081247395,Male,Kanpur,Uttar Pradesh,India,2022-03-10,Regular,662
C0536,Aniruddh Chaudhary,raunakchahal@example.org,2583230241,Male,Gandhinagar,Gujarat,India,2022-05-06,Regular,605
C0537,Parinaaz Biswas,ysagar@example.org,3473552896,Female,Hyderabad,Telangana,India,2022-01-04,Regular,727
C0538,Fateh Bora,yashvichandran@example.org,6559630993,Male,Mysuru,Karnataka,India,2022-11-05,Regular,422
C0539,Vritika Borde,nishith04@example.org,9731791286,Male,Bhopal,Madhya Pradesh,India,2022-07-31,Premium,519
C0540,Charvi Lad,uchakraborty@example.net,8777496903,Female,Asansol,West Bengal,India,2021-04-19,New,987
C0541,Krish Kara,vivaanchopra@example.com,6925481214,Female,Saket,Delhi,India,2022-06-16,Regular,564
C0542,Ela Goda,keyabail@example.com,9567766575,Male,Vadodara,Gujarat,India,2022-02-05,Regular,695
C0543,Vaibhav Arora,ahana-dada@example.com,1514888143,Male,Kolkata,West Bengal,India,2022-05-10,New,601
C0544,Fateh Banik,armaan83@example.com,915444392840,Female,Bengaluru,Karnataka,India,2021-05-26,New,950
C0545,Raunak Tata,vardaniya66@example.net,782633373,Female,Surat,Gujarat,India,2022-06-18,Regular,562
C0546,Saira Talwar,ygarde@example.org,3663778052,Female,Hubballi,Karnataka,India,2022-12-15,Regular,382
C0547,Ryan Shan,krishzoya@example.net,5366684590,Male,Lucknow,Uttar Pradesh,India,2022-12-29,New,368
C0548,Hiran Bose,jiya99@example.net,6361863715,Female,Mysuru,Karnataka,India,2021-09-07,Regular,846
C0549,Navya Wason,divij21@example.net,2097023164,Male,Siliguri,West Bengal,India,2022-03-13,Premium,659
C0550,Mehul Dhingra,karanbhavin@example.com,256621286,Male,Jodhpur,Rajasthan,India,2021-07-10,Regular,905
C0551,Shanaya Banerjee,nzacharia@example.org,914672994938,Female,Jaipur,Rajasthan,India,2022-09-21,Premium,467
C0552,Raghav Chaudhuri,boraalia@example.org,9385977790,Female,Jabalpur,Madhya Pradesh,India,2022-02-03,New,697
C0553,Reyansh Roy,sghose@example.net,6926329676,Male,Rohini,Delhi,India,2022-12-22,Premium,375
C0554,Rasha Mane,hegderasha@example.org,912484137681,Male,Bhopal,Madhya Pradesh,India,2022-07-04,New,546
C0555,Dhanuk Shroff,krishnantiya@example.com,7243807017,Female,Janakpuri,Delhi,India,2021-04-27,New,979
C0556,Shlok Sharma,mvarty@example.com,910412577711,Female,Nizamabad,Telangana,India,2022-09-04,New,484
C0557,Riya Kanda,anayatara@example.com,912091241862,Female,Bhopal,Madhya Pradesh,India,2021-12-23,New,739
C0558,Oorja Singh,sandhupurab@example.org,5230837081,Female,Indore,Madhya Pradesh,India,2022-11-21,Regular,406
C0559,Prisha Dube,mbal@example.org,916335331060,Female,Ujjain,Madhya Pradesh,India,2021-03-28,Regular,1009
C0560,Shayak Tara,pihusami@example.org,911220681558,Female,Mysuru,Karnataka,India,2021-11-09,New,783
C0561,Misha Chawla,hkala@example.org,911552065063,Female,Tiruchirappalli,Tamil Nadu,India,2022-02-02,Regular,698
C0562,Madhup Bali,nehmat95@example.org,913649718924,Male,Jabalpur,Madhya Pradesh,India,2022-03-10,New,662
C0563,Kismat Gaba,xsane@example.net,915257150997,Male,Warangal,Telangana,India,2022-05-17,New,594
C0564,Diya Reddy,daminiraj@example.net,913091436391,Male,Asansol,West Bengal,India,2022-09-27,New,461
C0565,Hiran Grover,mdivan@example.org,3039752450,Female,Nashik,Maharashtra,India,2021-05-20,New,956
C0566,Neelofar Talwar,suhana03@example.net,5338033968,Female,Khammam,Telangana,India,2022-10-31,Regular,427
C0567,Jivin Kant,baliayesha@example.org,910232129833,Female,Kota,Rajasthan,India,2022-05-16,New,595
C0568,Aaryahi Seshadri,kdugal@example.net,913629344973,Male,Rohini,Delhi,India,2021-02-03,New,1062
C0569,Vardaniya Khosla,golevivaan@example.com,917768962706,Female,Salem,Tamil Nadu,India,2022-08-03,Regular,516
C0570,Dharmajan Sibal,kimaya82@example.net,2467474689,Female,Khammam,Telangana,India,2021-04-26,Regular,980
C0571,Devansh Ganesan,saanvikeer@example.org,913008576665,Female,Nizamabad,Telangana,India,2022-07-10,Premium,540
C0572,Ayesha Dube,jayaramanarmaan@example.org,9236458750,Male,Gandhinagar,Gujarat,India,2021-08-12,Premium,872
C0573,Aarna Shah,nirvaankhare@example.org,249724399,Male,Rohini,Delhi,India,2021-02-03,Regular,1062
C0574,Abram Bhardwaj,routriya@example.com,9183626448,Female,Hubballi,Karnataka,India,2021-05-01,Regular,975
C0575,Khushi Dube,ushetty@example.org,919524364027,Male,Saket,Delhi,India,2022-12-07,New,390
C0576,Divit Banerjee,alala@example.net,6225223728,Female,Tiruchirappalli,Tamil Nadu,India,2021-05-23,Regular,953
C0577,Alisha Mander,kabirchaudhry@example.org,2346791214,Male,Aurangabad,Maharashtra,India,2021-12-26,Regular,736
C0578,Uthkarsh Bhatia,chirag50@example.net,917710040901,Male,Durgapur,West Bengal,India,2021-10-24,Regular,799
C0579,Elakshi Sule,guhalavanya@example.net,7759655553,Male,Salem,Tamil Nadu,India,2021-03-02,Premium,1035
C0580,Nitya Iyengar,dramaswamy@example.com,1076209184,Male,Coimbatore,Tamil Nadu,India,2021-05-30,Regular,946
C0581,Tushar Kara,akurian@example.net,910505057397,Male,Kota,Rajasthan,India,2021-05-26,Regular,950
C0582,Seher Ramesh,ghoshaaryahi@example.com,1649328980,Female,Kota,Rajasthan,India,2022-04-08,New,633
C0583,Charvi Sunder,dorapari@example.net,2717833321,Male,Ajmer,Rajasthan,India,2021-10-12,Regular,811
C0584,Adira Sehgal,buchshaan@example.com,3471287153,Female,Rajkot,Gujarat,India,2021-12-02,Regular,760
C0585,Nayantara Garg,vsekhon@example.net,6863341411,Male,Vadodara,Gujarat,India,2021-03-06,Regular,1031
C0586,Shlok Shanker,shanayabhardwaj@example.net,2569040983,Female,Janakpuri,Delhi,India,2021-08-05,Regular,879
C0587,Aarna Dutta,yasmin28@example.net,9316087524,Female,Agra,Uttar Pradesh,India,2022-07-15,Regular,535
C0588,Charvi Sangha,mborah@example.com,910954814973,Female,Kolkata,West Bengal,India,2021-02-17,New,1048
C0589,Riaan Sarraf,zbalan@example.com,913302764208,Female,Mumbai,Maharashtra,India,2021-06-11,Regular,934
C0590,Shayak Kakar,wghosh@example.com,1844386125,Male,Jodhpur,Rajasthan,India,2022-12-07,Premium,390
C0591,Rhea Doshi,ksagar@example.net,917742333059,Female,Madurai,Tamil Nadu,India,2021-04-06,Regular,1000
C0592,Parinaaz Srivastava,uthkarshkala@example.net,910157201859,Female,Mangaluru,Karnataka,India,2022-11-12,Premium,415
C0593,Indrajit Ratti,cdas@example.org,916749261764,Male,Nashik,Maharashtra,India,2022-10-03,New,455
C0594,Tushar Ahluwalia,bhardwajdharmajan@example.org,8309997419,Male,Jaipur,Rajasthan,India,2022-12-22,New,375
C0595,Veer Khurana,kdixit@example.org,915182606888,Male,Ahmedabad,Gujarat,India,2021-05-16,Regular,960
C0596,Chirag Lad,shettysuhana@example.org,1292087510,Female,Mumbai,Maharashtra,India,2022-12-14,New,383
C0597,Kashvi Chauhan,dhruvmand@example.com,911184582603,Male,Jodhpur,Rajasthan,India,2022-05-05,New,606
C0598,Azad Lad,nirvi87@example.org,7585988310,Female,Bengaluru,Karnataka,India,2021-04-16,New,990
C0599,Armaan Chandra,rohanvarty@example.org,919839542961,Female,Salem,Tamil Nadu,India,2021-05-17,Regular,959
C0600,Pranay Halder,yakshitkari@example.org,6283143598,Male,Belagavi,Karnataka,India,2022-07-31,New,519
C0601,Aaina Tara,sakshamsubramaniam@example.com,931418186,Male,Vadodara,Gujarat,India,2021-08-07,Regular,877
C0602,Shalv Reddy,gollashamik@example.com,913401636112,Male,Ajmer,Rajasthan,India,2022-12-05,Regular,392
C0603,Khushi Tara,hbatta@example.com,9484910256,Male,Bengaluru,Karnataka,India,2021-05-24,Regular,952
C0604,Shray Swaminathan,lkhare@example.org,822269405,Female,Asansol,West Bengal,India,2021-11-19,Regular,773
C0605,Parinaaz Ramanathan,dsastry@example.org,5784468341,Male,Lucknow,Uttar Pradesh,India,2021-09-12,Regular,841
C0606,Yuvraj  Solanki,divij11@example.net,911290148706,Female,Nagpur,Maharashtra,India,2021-07-30,Regular,885
C0607,Anvi Kothari,jainabram@example.net,910685389097,Male,Udaipur,Rajasthan,India,2022-10-24,New,434
C0608,Pari Wadhwa,jayantbarad@example.com,918506762515,Male,Rajkot,Gujarat,India,2021-04-26,New,980
C0609,Hrishita Varghese,dhillonrohan@example.com,4309634807,Male,Hyderabad,Telangana,India,2022-01-05,Premium,726
C0610,Bhavin Gokhale,randhawaamira@example.com,5105265016,Male,Ajmer,Rajasthan,India,2022-03-07,New,665
C0611,Kiaan Basak,zainbhatia@example.com,912437654562,Male,Ahmedabad,Gujarat,India,2021-01-18,Regular,1078
C0612,Emir Kanda,ibuch@example.com,6053134026,Male,Kanpur,Uttar Pradesh,India,2021-02-10,Premium,1055
C0613,Shanaya Gandhi,buchnitya@example.org,4167872568,Female,Nizamabad,Telangana,India,2022-10-06,Regular,452
C0614,Hansh Bhakta,suleakarsh@example.org,915803056906,Female,Kota,Rajasthan,India,2021-03-26,Regular,1011
C0615,Riaan Dhaliwal,wbarman@example.com,919282341436,Male,Lucknow,Uttar Pradesh,India,2021-11-14,New,778
C0616,Anika Sastry,sarmasamiha@example.net,2392312604,Male,Tiruchirappalli,Tamil Nadu,India,2021-12-01,New,761
C0617,Hunar Kala,randhawakrish@example.org,916684335670,Male,Varanasi,Uttar Pradesh,India,2021-09-02,New,851
C0618,Nayantara Bal,faiyaz45@example.com,6350200053,Male,Jaipur,Rajasthan,India,2022-04-10,Regular,631
C0619,Anaya Dey,kalekabir@example.com,5541108255,Male,Kanpur,Uttar Pradesh,India,2021-05-03,New,973
C0620,Shanaya Sood,miraan43@example.net,1129109337,Male,Pune,Maharashtra,India,2022-05-24,Premium,587
C0621,Dhanuk Mahajan,romil73@example.net,2023684855,Female,Madurai,Tamil Nadu,India,2021-05-10,Regular,966
C0622,Mohanlal Sekhon,kamdardarshit@example.com,8802942409,Female,Bengaluru,Karnataka,India,2021-12-10,Premium,752
C0623,Yashvi Saran,sehertandon@example.com,8812786866,Female,Hyderabad,Telangana,India,2021-09-27,Regular,826
C0624,Lagan Chanda,buchkaira@example.org,878844344,Male,Rajkot,Gujarat,India,2022-06-08,New,572
C0625,Jayan Choudhury,lokemiraan@example.com,912424033810,Female,Indore,Madhya Pradesh,India,2022-01-12,New,719
C0626,Mohanlal Ramakrishnan,shaan18@example.com,2694500534,Male,Bhopal,Madhya Pradesh,India,2021-08-22,Regular,862
C0627,Onkar Anand,senshanaya@example.net,4983735439,Male,Mumbai,Maharashtra,India,2021-09-08,New,845
C0628,Indrans Kapoor,samihaseshadri@example.com,2717272239,Female,Jodhpur,Rajasthan,India,2021-07-03,Premium,912
C0629,Samiha Chana,akarsh42@example.org,9312163761,Male,Karimnagar,Telangana,India,2021-08-18,New,866
C0630,Samiha Sheth,ramachandrandivyansh@example.com,100231429,Female,Durgapur,West Bengal,India,2021-03-21,Regular,1016
C0631,Vritika Agrawal,madansara@example.com,1327972457,Male,Hyderabad,Telangana,India,2021-07-03,New,912
C0632,Nirvaan Bala,mishti81@example.org,911841862030,Male,Jaipur,Rajasthan,India,2022-04-22,Premium,619
C0633,Aaryahi Hans,sumersagar@example.com,916172131451,Female,Kolkata,West Bengal,India,2022-07-21,Regular,529
C0634,Fateh Gole,wasonazad@example.net,912685926249,Female,Rohini,Delhi,India,2022-08-01,Regular,518
C0635,Stuvan Vora,deshmukhcharvi@example.net,4102252677,Male,Vadodara,Gujarat,India,2022-08-29,Premium,490
C0636,Faiyaz Mani,rseth@example.org,915226557676,Male,Warangal,Telangana,India,2021-06-04,New,941
C0637,Hiran Suresh,veerkadakia@example.net,8878836196,Female,Pune,Maharashtra,India,2022-07-09,New,541
C0638,Rati Bassi,taranagarwal@example.org,915872105524,Male,Kolkata,West Bengal,India,2022-11-05,New,422
C0639,Hridaan Tiwari,ndara@example.org,912126065019,Female,Mysuru,Karnataka,India,2022-06-27,Premium,553
C0640,Anvi Toor,aniruddhborah@example.com,911310962272,Female,Ahmedabad,Gujarat,India,2021-05-26,Regular,950
C0641,Anaya Jha,ahana-04@example.org,910092820667,Male,Pune,Maharashtra,India,2022-06-17,Regular,563
C0642,Kaira Krishna,rhea36@example.org,1862369036,Female,Ahmedabad,Gujarat,India,2022-08-18,New,501
C0643,Shanaya Mammen,tanejarania@example.com,5662056341,Male,Jaipur,Rajasthan,India,2022-08-30,Regular,489
C0644,Dhanuk Golla,aniruddh34@example.org,1139043830,Female,Coimbatore,Tamil Nadu,India,2021-10-26,New,797
C0645,Priyansh Basak,mandavritika@example.com,910514054683,Female,Udaipur,Rajasthan,India,2021-11-22,Regular,770
C0646,Suhana Hayre,hansh15@example.com,8182096790,Male,Mysuru,Karnataka,India,2021-05-20,Regular,956
C0647,Ishaan Borra,obaral@example.org,3322889857,Male,Chennai,Tamil Nadu,India,2021-06-18,Regular,927
C0648,Shayak Dhillon,misha60@example.net,6339912971,Female,Jaipur,Rajasthan,India,2022-07-03,New,547
C0649,Hridaan Sinha,ira17@example.org,5242149551,Male,Vadodara,Gujarat,India,2022-04-20,New,621
C0650,Jayesh Savant,edayal@example.com,2197054669,Male,Mysuru,Karnataka,India,2022-12-04,New,393
C0651,Advika Goswami,umang16@example.net,4090380214,Male,Rohini,Delhi,India,2021-06-01,New,944
C0652,Indranil Mane,evarma@example.org,7157787112,Male,Asansol,West Bengal,India,2022-06-10,New,570
C0653,Vivaan Sodhi,zchaudhry@example.com,915597371470,Female,Kanpur,Uttar Pradesh,India,2021-02-01,Premium,1064
C0654,Anaya Bora,samarmander@example.org,6056730306,Female,Khammam,Telangana,India,2021-09-13,New,840
C0655,Ojas Ravi,dharmajanbobal@example.org,6147683420,Male,Chennai,Tamil Nadu,India,2021-01-13,New,1083
C0656,Aaryahi Garg,ivan35@example.com,7826596089,Male,Coimbatore,Tamil Nadu,India,2022-02-15,New,685
C0657,Dhanuk Sengupta,samarthsalvi@example.net,5027275164,Male,Ujjain,Madhya Pradesh,India,2021-09-23,Premium,830
C0658,Alisha Thaman,myrakar@example.net,1033682963,Male,Mumbai,Maharashtra,India,2021-07-22,Premium,893
C0659,Lakshay Chandran,goyaltejas@example.org,4817766558,Female,Chennai,Tamil Nadu,India,2021-12-06,New,756
C0660,Elakshi Singhal,farhan27@example.com,2892866464,Female,Pune,Maharashtra,India,2022-08-11,Regular,508
C0661,Dhruv Swaminathan,basunehmat@example.org,6179817890,Female,Ahmedabad,Gujarat,India,2022-01-27,Regular,704
C0662,Aaina Cherian,urvikaran@example.net,1371576605,Male,Howrah,West Bengal,India,2021-07-11,New,904
C0663,Dishani Dhar,nirvi44@example.com,3060002589,Female,Chennai,Tamil Nadu,India,2022-09-21,Regular,467
C0664,Shamik Chada,jdara@example.com,919609626265,Male,Varanasi,Uttar Pradesh,India,2022-02-26,Premium,674
C0665,Adira D’Alia,savantzaina@example.org,1964825311,Female,Mumbai,Maharashtra,India,2021-10-14,New,809
C0666,Adira Ahluwalia,aniruddhranganathan@example.net,1960275233,Female,Saket,Delhi,India,2021-09-13,Regular,840
C0667,Kartik Loyal,samairasridhar@example.com,412091179,Male,Udaipur,Rajasthan,India,2022-05-07,Regular,604
C0668,Emir Bobal,prerak21@example.org,5361706171,Female,Siliguri,West Bengal,India,2022-05-30,New,581
C0669,Piya Kadakia,uwalia@example.net,2240299015,Female,Chennai,Tamil Nadu,India,2021-11-23,Regular,769
C0670,Anya Rana,buchelakshi@example.net,1390808823,Male,Lucknow,Uttar Pradesh,India,2022-04-29,Regular,612
C0671,Farhan Yogi,aniruddhgade@example.org,911244731584,Male,Chennai,Tamil Nadu,India,2021-09-11,Regular,842
C0672,Shanaya Tailor,gkamdar@example.com,914234619942,Female,Hyderabad,Telangana,India,2021-08-13,Regular,871
C0673,Saira Kohli,cwagle@example.com,4591966395,Female,Howrah,West Bengal,India,2021-06-30,New,915
C0674,Mohanlal Tank,karivan@example.org,4964985601,Female,Siliguri,West Bengal,India,2021-01-29,Regular,1067
C0675,Zoya Edwin,lsubramanian@example.com,911355251050,Female,Ujjain,Madhya Pradesh,India,2021-05-26,Regular,950
C0676,Lakshit Kaul,mehul81@example.com,9383184919,Male,Gandhinagar,Gujarat,India,2021-11-13,New,779
C0677,Pihu Shukla,udutt@example.org,910770461172,Male,Bengaluru,Karnataka,India,2021-08-27,Regular,857
C0678,Kiara Handa,kashvianne@example.com,919074260880,Male,Karimnagar,Telangana,India,2021-01-01,New,1095
C0679,Neelofar Anand,keerdivit@example.com,4455618579,Male,Madurai,Tamil Nadu,India,2021-07-01,Premium,914
C0680,Vihaan Dixit,pkoshy@example.org,9103002156,Female,Mumbai,Maharashtra,India,2021-06-01,Regular,944
C0681,Jayan Basu,samairayohannan@example.com,40104145,Male,Belagavi,Karnataka,India,2022-01-09,Premium,722
C0682,Purab Sarkar,hiranmanne@example.com,912529671883,Female,Ajmer,Rajasthan,India,2021-04-14,New,992
C0683,Nitara Konda,samarth73@example.org,4158331170,Female,Coimbatore,Tamil Nadu,India,2022-03-24,Regular,648
C0684,Abram Sampath,anahitatank@example.com,917153988547,Female,Howrah,West Bengal,India,2022-12-26,Premium,371
C0685,Dishani Bera,madhupgopal@example.com,9836314624,Female,Saket,Delhi,India,2021-06-29,New,916
C0686,Hunar Kashyap,sharmafaiyaz@example.org,917240787541,Female,Coimbatore,Tamil Nadu,India,2021-01-02,Premium,1094
C0687,Sumer Kale,indrajitissac@example.net,8507451066,Female,Bhopal,Madhya Pradesh,India,2021-07-06,Regular,909
C0688,Ritvik Chandra,mchakrabarti@example.com,9786103131,Male,Bhopal,Madhya Pradesh,India,2022-05-24,New,587
C0689,Armaan Mani,nakul18@example.org,3966613473,Male,Rohini,Delhi,India,2021-11-24,New,768
C0690,Vedika Chaudry,navya49@example.com,128974325,Male,Asansol,West Bengal,India,2021-01-12,New,1084
C0691,Ivan Chander,amani20@example.net,6502412095,Male,Mangaluru,Karnataka,India,2021-09-20,Regular,833
C0692,Keya Acharya,pvohra@example.com,910094388221,Male,Nashik,Maharashtra,India,2022-03-25,Regular,647
C0693,Romil Suri,alisha75@example.net,7457054589,Male,Kota,Rajasthan,India,2022-01-23,New,708
C0694,Faiyaz Deshmukh,borahzain@example.org,2570396531,Female,Hubballi,Karnataka,India,2022-08-15,Regular,504
C0695,Uthkarsh Reddy,devanmishti@example.net,7824556964,Male,Salem,Tamil Nadu,India,2021-03-17,Regular,1020
C0696,Kanav Bail,manjari16@example.com,5410727284,Male,Lucknow,Uttar Pradesh,India,2021-11-23,New,769
C0697,Romil Kohli,chirag40@example.com,913491074065,Male,Mangaluru,Karnataka,India,2021-06-24,Premium,921
C0698,Badal Dass,stuvanvyas@example.com,8214236914,Male,Belagavi,Karnataka,India,2021-04-06,New,1000
C0699,Arhaan Khalsa,nishith66@example.com,914494296592,Female,Nashik,Maharashtra,India,2022-11-01,New,426
C0700,Ojas Bir,mmalhotra@example.com,1497826612,Female,Chennai,Tamil Nadu,India,2021-04-14,New,992
C0701,Rania Dugar,anahita56@example.com,6708061294,Male,Ajmer,Rajasthan,India,2022-07-08,New,542
C0702,Kavya Kunda,gokul98@example.net,626078701,Female,Kanpur,Uttar Pradesh,India,2021-04-09,New,997
C0703,Purab Thakkar,ganesankimaya@example.org,9750198038,Female,Chennai,Tamil Nadu,India,2022-01-05,New,726
C0704,Jhanvi Shanker,obir@example.net,2440793110,Male,Noida,Uttar Pradesh,India,2022-05-07,New,604
C0705,Lavanya Wable,laddivit@example.org,911708760146,Male,Dwarka,Delhi,India,2022-10-16,New,442
C0706,Kabir Tank,inaaya-de@example.net,7916202232,Male,Ahmedabad,Gujarat,India,2021-11-12,Regular,780
C0707,Anika Khatri,riaan19@example.com,4661766204,Female,Vadodara,Gujarat,India,2021-04-04,Regular,1002
C0708,Fateh Manda,lahluwalia@example.com,919705277402,Female,Madurai,Tamil Nadu,India,2022-01-26,New,705
C0709,Damini Varty,stuvanzacharia@example.net,6812259572,Female,Nagpur,Maharashtra,India,2022-03-27,Regular,645
C0710,Vardaniya Singh,vihaan17@example.com,9298842599,Male,Noida,Uttar Pradesh,India,2021-03-05,New,1032
C0711,Keya Ranganathan,cbandi@example.org,2311775331,Male,Mangaluru,Karnataka,India,2022-07-09,Regular,541
C0712,Samiha Walla,ashroff@example.org,919410175902,Male,Hyderabad,Telangana,India,2022-02-01,Premium,699
C0713,Emir Sarkar,igulati@example.net,8334774332,Female,Karimnagar,Telangana,India,2022-08-10,Premium,509
C0714,Eva Tailor,dhruvmanne@example.org,1302056981,Female,Lucknow,Uttar Pradesh,India,2022-02-09,Premium,691
